,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity ,Resolution
20584,Wind generation,Wind Offshore,2018-10-19,27,851.836,PT30M
20585,Wind generation,Wind Onshore,2018-10-19,27,3555.03,PT30M
20586,Solar generation,Solar,2018-10-19,28,5240.0,PT30M
20587,Wind generation,Wind Offshore,2018-10-19,28,796.0360000000001,PT30M
20588,Wind generation,Wind Onshore,2018-10-19,28,3663.677,PT30M
20589,Solar generation,Solar,2018-10-19,29,4710.0,PT30M
20590,Wind generation,Wind Offshore,2018-10-19,29,820.3380000000001,PT30M
20591,Wind generation,Wind Onshore,2018-10-19,29,3685.553,PT30M
20592,Solar generation,Solar,2018-10-19,30,4130.0,PT30M
20593,Wind generation,Wind Offshore,2018-10-19,30,865.945,PT30M
20594,Wind generation,Wind Onshore,2018-10-19,30,3739.8990000000003,PT30M
20595,Solar generation,Solar,2018-10-19,31,3650.0,PT30M
20596,Wind generation,Wind Offshore,2018-10-19,31,823.243,PT30M
20597,Wind generation,Wind Onshore,2018-10-19,31,3409.1540000000005,PT30M
20598,Solar generation,Solar,2018-10-19,32,3060.0,PT30M
20599,Wind generation,Wind Offshore,2018-10-19,32,840.557,PT30M
20600,Wind generation,Wind Onshore,2018-10-19,32,3330.367,PT30M
20601,Solar generation,Solar,2018-10-19,33,2260.0,PT30M
20602,Wind generation,Wind Offshore,2018-10-19,33,846.63,PT30M
20603,Wind generation,Wind Onshore,2018-10-19,33,3145.098,PT30M
20604,Solar generation,Solar,2018-10-19,34,1480.0,PT30M
20605,Wind generation,Wind Offshore,2018-10-19,34,746.247,PT30M
20606,Wind generation,Wind Onshore,2018-10-19,34,2791.6009999999997,PT30M
20607,Solar generation,Solar,2018-10-19,35,651.0,PT30M
20608,Wind generation,Wind Offshore,2018-10-19,35,767.4760000000001,PT30M
20609,Wind generation,Wind Onshore,2018-10-19,35,2282.632,PT30M
20610,Solar generation,Solar,2018-10-19,36,71.0,PT30M
20611,Wind generation,Wind Offshore,2018-10-19,36,728.95,PT30M
20612,Wind generation,Wind Onshore,2018-10-19,36,1978.599,PT30M
20613,Solar generation,Solar,2018-10-19,37,8.0,PT30M
20614,Wind generation,Wind Offshore,2018-10-19,37,707.7739999999999,PT30M
20615,Wind generation,Wind Onshore,2018-10-19,37,1553.029,PT30M
20616,Solar generation,Solar,2018-10-19,38,9.0,PT30M
20617,Wind generation,Wind Offshore,2018-10-19,38,710.113,PT30M
20618,Wind generation,Wind Onshore,2018-10-19,38,1441.326,PT30M
20619,Solar generation,Solar,2018-10-19,39,4.0,PT30M
20620,Wind generation,Wind Offshore,2018-10-19,39,757.717,PT30M
20621,Wind generation,Wind Onshore,2018-10-19,39,1121.54,PT30M
20622,Solar generation,Solar,2018-10-19,40,5.0,PT30M
20623,Wind generation,Wind Offshore,2018-10-19,40,722.172,PT30M
20624,Wind generation,Wind Onshore,2018-10-19,40,1032.056,PT30M
20625,Solar generation,Solar,2018-10-19,41,4.0,PT30M
20626,Wind generation,Wind Offshore,2018-10-19,41,692.677,PT30M
20627,Wind generation,Wind Onshore,2018-10-19,41,943.336,PT30M
20628,Solar generation,Solar,2018-10-19,42,2.0,PT30M
20629,Wind generation,Wind Offshore,2018-10-19,42,752.368,PT30M
20630,Wind generation,Wind Onshore,2018-10-19,42,1010.067,PT30M
20631,Solar generation,Solar,2018-10-19,43,3.0,PT30M
20632,Wind generation,Wind Offshore,2018-10-19,43,765.5269999999999,PT30M
20633,Wind generation,Wind Onshore,2018-10-19,43,1122.441,PT30M
20634,Solar generation,Solar,2018-10-19,44,0.0,PT30M
20635,Wind generation,Wind Offshore,2018-10-19,44,704.43,PT30M
20636,Wind generation,Wind Onshore,2018-10-19,44,1110.1760000000002,PT30M
20637,Solar generation,Solar,2018-10-19,45,0.0,PT30M
20638,Wind generation,Wind Offshore,2018-10-19,45,702.248,PT30M
20639,Wind generation,Wind Onshore,2018-10-19,45,1091.411,PT30M
20640,Solar generation,Solar,2018-10-19,46,0.0,PT30M
20641,Wind generation,Wind Offshore,2018-10-19,46,710.64,PT30M
20642,Wind generation,Wind Onshore,2018-10-19,46,1040.973,PT30M
20643,Solar generation,Solar,2018-10-19,47,0.0,PT30M
20644,Wind generation,Wind Offshore,2018-10-19,47,686.9939999999999,PT30M
20645,Wind generation,Wind Onshore,2018-10-19,47,1110.249,PT30M
20646,Solar generation,Solar,2018-10-19,48,0.0,PT30M
20647,Wind generation,Wind Offshore,2018-10-19,48,692.9760000000001,PT30M
20648,Wind generation,Wind Onshore,2018-10-19,48,1222.849,PT30M
20649,Solar generation,Solar,2018-10-20,1,0.0,PT30M
20650,Wind generation,Wind Offshore,2018-10-20,1,669.6010000000001,PT30M
20651,Wind generation,Wind Onshore,2018-10-20,1,1210.038,PT30M
20652,Solar generation,Solar,2018-10-20,2,0.0,PT30M
20653,Wind generation,Wind Offshore,2018-10-20,2,689.503,PT30M
20654,Wind generation,Wind Onshore,2018-10-20,2,1266.233,PT30M
20655,Solar generation,Solar,2018-10-20,3,0.0,PT30M
20656,Wind generation,Wind Offshore,2018-10-20,3,659.0110000000001,PT30M
20657,Wind generation,Wind Onshore,2018-10-20,3,1486.961,PT30M
20658,Solar generation,Solar,2018-10-20,5,0.0,PT30M
20659,Wind generation,Wind Offshore,2018-10-20,5,764.2239999999999,PT30M
20660,Wind generation,Wind Onshore,2018-10-20,5,1775.182,PT30M
20661,Solar generation,Solar,2018-10-20,6,0.0,PT30M
20662,Wind generation,Wind Offshore,2018-10-20,6,797.2130000000001,PT30M
20663,Wind generation,Wind Onshore,2018-10-20,6,1803.4589999999998,PT30M
20664,Solar generation,Solar,2018-10-20,7,0.0,PT30M
20665,Wind generation,Wind Offshore,2018-10-20,7,788.237,PT30M
20666,Wind generation,Wind Onshore,2018-10-20,7,2103.9,PT30M
20667,Solar generation,Solar,2018-10-20,8,0.0,PT30M
20668,Wind generation,Wind Offshore,2018-10-20,8,789.086,PT30M
20669,Wind generation,Wind Onshore,2018-10-20,8,2126.3,PT30M
20670,Solar generation,Solar,2018-10-20,9,0.0,PT30M
20671,Wind generation,Wind Offshore,2018-10-20,9,784.691,PT30M
20672,Wind generation,Wind Onshore,2018-10-20,9,2230.65,PT30M
20673,Solar generation,Solar,2018-10-20,10,0.0,PT30M
20674,Wind generation,Wind Offshore,2018-10-20,10,753.717,PT30M
20675,Wind generation,Wind Onshore,2018-10-20,10,2322.3089999999997,PT30M
20676,Solar generation,Solar,2018-10-20,11,0.0,PT30M
20677,Wind generation,Wind Offshore,2018-10-20,11,736.818,PT30M
20678,Wind generation,Wind Onshore,2018-10-20,11,2484.259,PT30M
20679,Solar generation,Solar,2018-10-20,12,0.0,PT30M
20680,Wind generation,Wind Offshore,2018-10-20,12,791.804,PT30M
20681,Wind generation,Wind Onshore,2018-10-20,12,2545.045,PT30M
20682,Solar generation,Solar,2018-10-20,13,0.0,PT30M
20683,Wind generation,Wind Offshore,2018-10-20,13,791.1439999999999,PT30M
20684,Wind generation,Wind Onshore,2018-10-20,13,2772.9390000000003,PT30M
20685,Solar generation,Solar,2018-10-20,14,1.0,PT30M
20686,Wind generation,Wind Offshore,2018-10-20,14,818.923,PT30M
20687,Wind generation,Wind Onshore,2018-10-20,14,2829.745,PT30M
20688,Solar generation,Solar,2018-10-20,15,0.0,PT30M
20689,Wind generation,Wind Offshore,2018-10-20,15,788.617,PT30M
20690,Wind generation,Wind Onshore,2018-10-20,15,2898.48,PT30M
20691,Solar generation,Solar,2018-10-20,29,4810.0,PT30M
20692,Wind generation,Wind Offshore,2018-10-20,29,1127.63,PT30M
20693,Wind generation,Wind Onshore,2018-10-20,29,3743.8320000000003,PT30M
20694,Solar generation,Solar,2018-10-21,23,4290.0,PT30M
20695,Wind generation,Wind Offshore,2018-10-21,23,1927.781,PT30M
20696,Wind generation,Wind Onshore,2018-10-21,23,4078.614,PT30M
20697,Solar generation,Solar,2018-11-08,40,0.0,PT30M
20698,Wind generation,Wind Offshore,2018-11-08,40,3584.9829999999997,PT30M
20699,Wind generation,Wind Onshore,2018-11-08,40,5919.469,PT30M
20700,Solar generation,Solar,2018-11-09,43,0.0,PT30M
20701,Wind generation,Wind Offshore,2018-11-09,43,3976.087,PT30M
20702,Wind generation,Wind Onshore,2018-11-09,43,7681.331999999999,PT30M
20703,Solar generation,Solar,2018-11-09,44,0.0,PT30M
20704,Wind generation,Wind Offshore,2018-11-09,44,3973.187,PT30M
20705,Wind generation,Wind Onshore,2018-11-09,44,7441.621,PT30M
20706,Solar generation,Solar,2018-11-09,45,0.0,PT30M
20707,Wind generation,Wind Offshore,2018-11-09,45,3990.821,PT30M
20708,Wind generation,Wind Onshore,2018-11-09,45,7076.183000000001,PT30M
20709,Solar generation,Solar,2018-11-09,46,0.0,PT30M
20710,Wind generation,Wind Offshore,2018-11-09,46,3970.3720000000003,PT30M
20711,Wind generation,Wind Onshore,2018-11-09,46,6731.429,PT30M
20712,Solar generation,Solar,2018-11-09,47,0.0,PT30M
20713,Wind generation,Wind Offshore,2018-11-09,47,3951.829,PT30M
20714,Wind generation,Wind Onshore,2018-11-09,47,6309.501,PT30M
20715,Solar generation,Solar,2018-11-09,48,0.0,PT30M
20716,Wind generation,Wind Offshore,2018-11-09,48,3930.82,PT30M
20717,Wind generation,Wind Onshore,2018-11-09,48,5947.670999999999,PT30M
20718,Solar generation,Solar,2018-11-10,1,0.0,PT30M
20719,Wind generation,Wind Offshore,2018-11-10,1,3839.486,PT30M
20720,Wind generation,Wind Onshore,2018-11-10,1,5908.129,PT30M
20721,Solar generation,Solar,2018-11-10,2,0.0,PT30M
20722,Wind generation,Wind Offshore,2018-11-10,2,3725.716,PT30M
20723,Wind generation,Wind Onshore,2018-11-10,2,5898.295999999999,PT30M
20724,Solar generation,Solar,2018-11-10,3,0.0,PT30M
20725,Wind generation,Wind Offshore,2018-11-10,3,3583.1940000000004,PT30M
20726,Wind generation,Wind Onshore,2018-11-10,3,5704.526,PT30M
20727,Solar generation,Solar,2018-11-10,4,0.0,PT30M
20728,Wind generation,Wind Offshore,2018-11-10,4,3744.3179999999998,PT30M
20729,Wind generation,Wind Onshore,2018-11-10,4,5699.128000000001,PT30M
20730,Solar generation,Solar,2018-11-10,5,0.0,PT30M
20731,Wind generation,Wind Offshore,2018-11-10,5,3710.6620000000003,PT30M
20732,Wind generation,Wind Onshore,2018-11-10,5,5423.670999999999,PT30M
20733,Solar generation,Solar,2018-11-10,6,0.0,PT30M
20734,Wind generation,Wind Offshore,2018-11-10,6,3689.6209999999996,PT30M
20735,Wind generation,Wind Onshore,2018-11-10,6,5501.8,PT30M
20736,Solar generation,Solar,2018-11-10,7,0.0,PT30M
20737,Wind generation,Wind Offshore,2018-11-10,7,3626.1740000000004,PT30M
20738,Wind generation,Wind Onshore,2018-11-10,7,5059.621,PT30M
20739,Solar generation,Solar,2018-11-10,8,0.0,PT30M
20740,Wind generation,Wind Offshore,2018-11-10,8,3513.123,PT30M
20741,Wind generation,Wind Onshore,2018-11-10,8,5116.151,PT30M
20742,Solar generation,Solar,2018-11-10,9,0.0,PT30M
20743,Wind generation,Wind Offshore,2018-11-10,9,3502.0009999999997,PT30M
20744,Wind generation,Wind Onshore,2018-11-10,9,4747.388,PT30M
20745,Solar generation,Solar,2018-11-10,10,0.0,PT30M
20746,Wind generation,Wind Offshore,2018-11-10,10,3434.657,PT30M
20747,Wind generation,Wind Onshore,2018-11-10,10,4609.786,PT30M
20748,Solar generation,Solar,2018-11-10,11,0.0,PT30M
20749,Wind generation,Wind Offshore,2018-11-10,11,3547.637,PT30M
20750,Wind generation,Wind Onshore,2018-11-10,11,4446.965999999999,PT30M
20751,Solar generation,Solar,2018-11-10,12,0.0,PT30M
20752,Wind generation,Wind Offshore,2018-11-10,12,3392.789,PT30M
20753,Wind generation,Wind Onshore,2018-11-10,12,4504.6,PT30M
20754,Solar generation,Solar,2018-11-10,13,0.0,PT30M
20755,Wind generation,Wind Offshore,2018-11-10,13,3398.5009999999997,PT30M
20756,Wind generation,Wind Onshore,2018-11-10,13,4153.12,PT30M
20757,Solar generation,Solar,2018-11-10,14,0.0,PT30M
20758,Wind generation,Wind Offshore,2018-11-10,14,3125.0009999999997,PT30M
20759,Wind generation,Wind Onshore,2018-11-10,14,4016.752,PT30M
20760,Solar generation,Solar,2018-11-10,15,3.0,PT30M
20761,Wind generation,Wind Offshore,2018-11-10,15,3054.006,PT30M
20762,Wind generation,Wind Onshore,2018-11-10,15,3619.218,PT30M
20763,Solar generation,Solar,2018-11-10,16,167.0,PT30M
20764,Wind generation,Wind Offshore,2018-11-10,16,2881.695,PT30M
20765,Wind generation,Wind Onshore,2018-11-10,16,3692.986,PT30M
20766,Solar generation,Solar,2018-11-10,17,659.0,PT30M
20767,Wind generation,Wind Offshore,2018-11-10,17,2327.47,PT30M
20768,Wind generation,Wind Onshore,2018-11-10,17,3449.219,PT30M
20769,Solar generation,Solar,2018-11-10,18,1150.0,PT30M
20770,Wind generation,Wind Offshore,2018-11-10,18,1985.45,PT30M
20771,Wind generation,Wind Onshore,2018-11-10,18,3154.188,PT30M
20772,Solar generation,Solar,2018-11-10,19,1630.0,PT30M
20773,Wind generation,Wind Offshore,2018-11-10,19,1906.4229999999998,PT30M
20774,Wind generation,Wind Onshore,2018-11-10,19,3178.9840000000004,PT30M
20775,Solar generation,Solar,2018-11-10,20,2130.0,PT30M
20776,Wind generation,Wind Offshore,2018-11-10,20,79.832,PT30M
20777,Wind generation,Wind Onshore,2018-11-10,20,1442.816,PT30M
20778,Solar generation,Solar,2018-11-10,21,2430.0,PT30M
20779,Wind generation,Wind Offshore,2018-11-10,21,1927.723,PT30M
20780,Wind generation,Wind Onshore,2018-11-10,21,3056.87,PT30M
20781,Solar generation,Solar,2018-11-10,22,2390.0,PT30M
20782,Wind generation,Wind Offshore,2018-11-10,22,1859.865,PT30M
20783,Wind generation,Wind Onshore,2018-11-10,22,3304.697,PT30M
20784,Solar generation,Solar,2018-11-10,23,2440.0,PT30M
20785,Wind generation,Wind Offshore,2018-11-10,23,1918.151,PT30M
20786,Wind generation,Wind Onshore,2018-11-10,23,3595.6540000000005,PT30M
20787,Solar generation,Solar,2018-11-10,24,2570.0,PT30M
20788,Wind generation,Wind Offshore,2018-11-10,24,2059.223,PT30M
20789,Wind generation,Wind Onshore,2018-11-10,24,3486.8509999999997,PT30M
20790,Solar generation,Solar,2018-11-10,25,2300.0,PT30M
20791,Wind generation,Wind Offshore,2018-11-10,25,1890.0639999999999,PT30M
20792,Wind generation,Wind Onshore,2018-11-10,25,3356.6240000000003,PT30M
20793,Solar generation,Solar,2018-11-10,26,2150.0,PT30M
20794,Wind generation,Wind Offshore,2018-11-10,26,2164.212,PT30M
20795,Wind generation,Wind Onshore,2018-11-10,26,3270.34,PT30M
20796,Solar generation,Solar,2018-11-10,27,2090.0,PT30M
20797,Wind generation,Wind Offshore,2018-11-10,27,2467.757,PT30M
20798,Wind generation,Wind Onshore,2018-11-10,27,3162.776,PT30M
20799,Solar generation,Solar,2018-11-10,28,1680.0,PT30M
20800,Wind generation,Wind Offshore,2018-11-10,28,2477.965,PT30M
20801,Wind generation,Wind Onshore,2018-11-10,28,3186.955,PT30M
20802,Solar generation,Solar,2018-11-10,29,1320.0,PT30M
20803,Wind generation,Wind Offshore,2018-11-10,29,2594.855,PT30M
20804,Wind generation,Wind Onshore,2018-11-10,29,3259.782,PT30M
20805,Solar generation,Solar,2018-11-10,30,839.0,PT30M
20806,Wind generation,Wind Offshore,2018-11-10,30,2733.3259999999996,PT30M
20807,Wind generation,Wind Onshore,2018-11-10,30,3062.6220000000003,PT30M
20808,Solar generation,Solar,2018-11-10,31,459.0,PT30M
20809,Wind generation,Wind Offshore,2018-11-10,31,2746.8259999999996,PT30M
20810,Wind generation,Wind Onshore,2018-11-10,31,2782.546,PT30M
20811,Solar generation,Solar,2018-11-10,32,153.0,PT30M
20812,Wind generation,Wind Offshore,2018-11-10,32,2714.853,PT30M
20813,Wind generation,Wind Onshore,2018-11-10,32,2765.1740000000004,PT30M
20814,Solar generation,Solar,2018-11-10,33,24.0,PT30M
20815,Wind generation,Wind Offshore,2018-11-10,33,2549.466,PT30M
20816,Wind generation,Wind Onshore,2018-11-10,33,2483.172,PT30M
20817,Solar generation,Solar,2018-11-10,34,1.0,PT30M
20818,Wind generation,Wind Offshore,2018-11-10,34,2506.4429999999998,PT30M
20819,Wind generation,Wind Onshore,2018-11-10,34,2289.556,PT30M
20820,Solar generation,Solar,2018-11-10,35,3.0,PT30M
20821,Wind generation,Wind Offshore,2018-11-10,35,2561.012,PT30M
20822,Wind generation,Wind Onshore,2018-11-10,35,2446.179,PT30M
20823,Solar generation,Solar,2018-11-10,36,1.0,PT30M
20824,Wind generation,Wind Offshore,2018-11-10,36,2562.822,PT30M
20825,Wind generation,Wind Onshore,2018-11-10,36,2495.359,PT30M
20826,Solar generation,Solar,2018-11-10,37,1.0,PT30M
20827,Wind generation,Wind Offshore,2018-11-10,37,2779.035,PT30M
20828,Wind generation,Wind Onshore,2018-11-10,37,2349.112,PT30M
20829,Solar generation,Solar,2018-11-10,38,1.0,PT30M
20830,Wind generation,Wind Offshore,2018-11-10,38,2520.257,PT30M
20831,Wind generation,Wind Onshore,2018-11-10,38,2195.5429999999997,PT30M
20832,Solar generation,Solar,2018-11-10,39,1.0,PT30M
20833,Wind generation,Wind Offshore,2018-11-10,39,2519.206,PT30M
20834,Wind generation,Wind Onshore,2018-11-10,39,2121.073,PT30M
20835,Solar generation,Solar,2018-11-10,40,0.0,PT30M
20836,Wind generation,Wind Offshore,2018-11-10,40,2469.8779999999997,PT30M
20837,Wind generation,Wind Onshore,2018-11-10,40,2011.5970000000002,PT30M
20838,Wind generation,Wind Offshore,2018-11-10,41,2437.541,PT30M
20839,Wind generation,Wind Onshore,2018-11-10,41,2155.014,PT30M
20840,Solar generation,Solar,2018-11-10,41,0.0,PT30M
20841,Solar generation,Solar,2018-11-10,42,0.0,PT30M
20842,Wind generation,Wind Offshore,2018-11-10,42,2550.831,PT30M
20843,Wind generation,Wind Onshore,2018-11-10,42,2263.779,PT30M
20844,Solar generation,Solar,2018-11-10,43,0.0,PT30M
20845,Wind generation,Wind Offshore,2018-11-10,43,2395.987,PT30M
20846,Wind generation,Wind Onshore,2018-11-10,43,2340.263,PT30M
20847,Solar generation,Solar,2018-11-10,44,0.0,PT30M
20848,Wind generation,Wind Offshore,2018-11-10,44,2169.862,PT30M
20849,Wind generation,Wind Onshore,2018-11-10,44,2303.1079999999997,PT30M
20850,Solar generation,Solar,2018-11-10,45,0.0,PT30M
20851,Wind generation,Wind Offshore,2018-11-10,45,2141.8920000000003,PT30M
20852,Wind generation,Wind Onshore,2018-11-10,45,2324.255,PT30M
20853,Solar generation,Solar,2018-11-10,46,0.0,PT30M
20854,Wind generation,Wind Offshore,2018-11-10,46,2198.146,PT30M
20855,Wind generation,Wind Onshore,2018-11-10,46,2330.365,PT30M
20856,Solar generation,Solar,2018-11-10,47,0.0,PT30M
20857,Wind generation,Wind Offshore,2018-11-10,47,1826.296,PT30M
20858,Wind generation,Wind Onshore,2018-11-10,47,2055.72,PT30M
20859,Solar generation,Solar,2018-11-10,48,0.0,PT30M
20860,Wind generation,Wind Offshore,2018-11-10,48,2036.521,PT30M
20861,Wind generation,Wind Onshore,2018-11-10,48,1973.965,PT30M
20862,Solar generation,Solar,2018-11-11,1,0.0,PT30M
20863,Wind generation,Wind Offshore,2018-11-11,1,1977.8470000000002,PT30M
20864,Wind generation,Wind Onshore,2018-11-11,1,2022.368,PT30M
20865,Solar generation,Solar,2018-11-11,2,0.0,PT30M
20866,Wind generation,Wind Offshore,2018-11-11,2,2175.161,PT30M
20867,Wind generation,Wind Onshore,2018-11-11,2,1954.481,PT30M
20868,Solar generation,Solar,2018-11-11,3,0.0,PT30M
20869,Wind generation,Wind Offshore,2018-11-11,3,2322.379,PT30M
20870,Wind generation,Wind Onshore,2018-11-11,3,1983.507,PT30M
20871,Solar generation,Solar,2018-11-11,4,0.0,PT30M
20872,Wind generation,Wind Offshore,2018-11-11,4,2385.928,PT30M
20873,Wind generation,Wind Onshore,2018-11-11,4,2099.259,PT30M
20874,Solar generation,Solar,2018-11-11,5,0.0,PT30M
20875,Wind generation,Wind Offshore,2018-11-11,5,2452.3720000000003,PT30M
20876,Wind generation,Wind Onshore,2018-11-11,5,2152.73,PT30M
20877,Solar generation,Solar,2018-11-11,6,0.0,PT30M
20878,Wind generation,Wind Offshore,2018-11-11,6,2613.665,PT30M
20879,Wind generation,Wind Onshore,2018-11-11,6,2163.922,PT30M
20880,Solar generation,Solar,2018-11-11,7,0.0,PT30M
20881,Wind generation,Wind Offshore,2018-11-11,7,2422.278,PT30M
20882,Wind generation,Wind Onshore,2018-11-11,7,2116.0820000000003,PT30M
20883,Solar generation,Solar,2018-11-11,8,0.0,PT30M
20884,Wind generation,Wind Offshore,2018-11-11,8,107.116,PT30M
20885,Wind generation,Wind Onshore,2018-11-11,8,1071.09,PT30M
20886,Solar generation,Solar,2018-11-11,9,0.0,PT30M
20887,Wind generation,Wind Offshore,2018-11-11,9,2267.8779999999997,PT30M
20888,Wind generation,Wind Onshore,2018-11-11,9,2165.02,PT30M
20889,Solar generation,Solar,2018-11-11,10,0.0,PT30M
20890,Wind generation,Wind Offshore,2018-11-11,10,2522.48,PT30M
20891,Wind generation,Wind Onshore,2018-11-11,10,2155.278,PT30M
20892,Solar generation,Solar,2018-11-11,11,0.0,PT30M
20893,Wind generation,Wind Offshore,2018-11-11,11,2347.317,PT30M
20894,Wind generation,Wind Onshore,2018-11-11,11,2233.739,PT30M
20895,Solar generation,Solar,2018-11-11,12,0.0,PT30M
20896,Wind generation,Wind Offshore,2018-11-11,12,2372.101,PT30M
20897,Wind generation,Wind Onshore,2018-11-11,12,2356.363,PT30M
20898,Solar generation,Solar,2018-11-11,13,0.0,PT30M
20899,Wind generation,Wind Offshore,2018-11-11,13,2335.512,PT30M
20900,Wind generation,Wind Onshore,2018-11-11,13,2252.343,PT30M
20901,Solar generation,Solar,2018-11-11,14,0.0,PT30M
20902,Wind generation,Wind Offshore,2018-11-11,14,2363.916,PT30M
20903,Wind generation,Wind Onshore,2018-11-11,14,2344.7529999999997,PT30M
20904,Solar generation,Solar,2018-11-11,15,1.0,PT30M
20905,Wind generation,Wind Offshore,2018-11-11,15,2341.58,PT30M
