,RecordType,SettlementDate,SettlementPeriod,Zone,TimePublished,Quantity
2,DANF,20160125,3,N,20160125005000,25700
3,DANF,20160125,4,N,20160125012000,25021
4,DANF,20160125,5,N,20160125015000,24461
5,DANF,20160125,6,N,20160125022000,24273
6,DANF,20160125,7,N,20160125025000,23808
7,DANF,20160125,8,N,20160125032000,23291
8,DANF,20160125,9,N,20160125035000,23000
9,DANF,20160125,10,N,20160125042000,23190
10,DANF,20160125,11,N,20160125044900,23828
11,DANF,20160125,12,N,20160125052000,25294
12,DANF,20160125,13,N,20160125054900,28599
13,DANF,20160125,14,N,20160125061900,31989
14,DANF,20160125,15,N,20160125064900,36387
15,DANF,20160125,16,N,20160125071900,39022
16,DANF,20160125,17,N,20160125074900,39883
17,DANF,20160125,18,N,20160125081900,39900
18,DANF,20160125,19,N,20160125081900,40500
19,DANF,20160125,20,N,20160125091800,40487
20,DANF,20160125,21,N,20160125094900,40321
21,DANF,20160125,22,N,20160125101800,40299
22,DANF,20160125,23,N,20160125104900,40370
23,DANF,20160125,24,N,20160125111900,40009
24,DANF,20160125,25,N,20160125115300,40700
25,DANF,20160125,26,N,20160125122300,40439
26,DANF,20160125,27,N,20160125125300,38564
27,DANF,20160125,28,N,20160125132300,38400
28,DANF,20160125,29,N,20160125135200,38711
29,DANF,20160125,30,N,20160125142200,38900
30,DANF,20160125,31,N,20160125145300,39130
31,DANF,20160125,32,N,20160125152200,40203
32,DANF,20160125,33,N,20160125155200,41665
33,DANF,20160125,34,N,20160125162200,44199
34,DANF,20160125,35,N,20160125165200,46451
35,DANF,20160125,36,N,20160125172200,46800
36,DANF,20160125,37,N,20160125175200,46258
37,DANF,20160125,38,N,20160125182100,45406
38,DANF,20160125,39,N,20160125185100,44282
39,DANF,20160125,40,N,20160125192100,42220
40,DANF,20160125,41,N,20160125195200,40732
41,DANF,20160125,42,N,20160125202100,39000
42,DANF,20160125,43,N,20160125205100,37346
43,DANF,20160125,44,N,20160125212100,35354
44,DANF,20160125,45,N,20160125215100,33279
45,DANF,20160125,46,N,20160125222100,31404
46,DANF,20160125,47,N,20160125225100,29091
47,DANF,20160125,48,N,20160125232200,27800
0,DANF,20160126,1,N,20160125235100,27400
1,DANF,20160126,2,N,20160126002000,27600
2,DANF,20160126,3,N,20160126005000,27296
3,DANF,20160126,4,N,20160126012100,26561
4,DANF,20160126,5,N,20160126015000,26064
5,DANF,20160126,6,N,20160126022000,26031
6,DANF,20160126,7,N,20160126025000,25558
7,DANF,20160126,8,N,20160126032000,24628
8,DANF,20160126,9,N,20160126035000,24229
9,DANF,20160126,10,N,20160126042100,24100
10,DANF,20160126,11,N,20160126045000,24936
11,DANF,20160126,12,N,20160126052000,26240
12,DANF,20160126,13,N,20160126054900,29598
13,DANF,20160126,14,N,20160126061900,33185
14,DANF,20160126,15,N,20160126064900,37276
15,DANF,20160126,16,N,20160126071900,39351
16,DANF,20160126,17,N,20160126074900,40564
17,DANF,20160126,18,N,20160126081900,41100
18,DANF,20160126,19,N,20160126081900,41650
19,DANF,20160126,20,N,20160126091900,41133
20,DANF,20160126,21,N,20160126094900,41700
21,DANF,20160126,22,N,20160126101800,42089
22,DANF,20160126,23,N,20160126104900,42311
23,DANF,20160126,24,N,20160126111800,42332
24,DANF,20160126,25,N,20160126115300,42800
25,DANF,20160126,26,N,20160126122800,42690
26,DANF,20160126,27,N,20160126125200,42635
27,DANF,20160126,28,N,20160126132300,41308
28,DANF,20160126,29,N,20160126135200,41474
29,DANF,20160126,30,N,20160126142200,41225
30,DANF,20160126,31,N,20160126145300,41200
31,DANF,20160126,32,N,20160126152300,41766
32,DANF,20160126,33,N,20160126155200,42846
33,DANF,20160126,34,N,20160126162200,44217
34,DANF,20160126,35,N,20160126165200,46060
35,DANF,20160126,36,N,20160126172200,46500
36,DANF,20160126,37,N,20160126175100,46030
37,DANF,20160126,38,N,20160126182100,45174
38,DANF,20160126,39,N,20160126185100,44273
39,DANF,20160126,40,N,20160126192200,42822
40,DANF,20160126,41,N,20160126195100,41454
41,DANF,20160126,42,N,20160126202100,39500
42,DANF,20160126,43,N,20160126205100,37605
43,DANF,20160126,44,N,20160126212100,35184
44,DANF,20160126,45,N,20160126215100,32525
45,DANF,20160126,46,N,20160126222100,30519
46,DANF,20160126,47,N,20160126225200,28181
47,DANF,20160126,48,N,20160126232100,26800
0,DANF,20160127,1,N,20160126235100,26500
1,DANF,20160127,2,N,20160127002100,27200
2,DANF,20160127,3,N,20160127005000,26815
3,DANF,20160127,4,N,20160127012100,25994
4,DANF,20160127,5,N,20160127015000,25371
5,DANF,20160127,6,N,20160127022000,25250
6,DANF,20160127,7,N,20160127025000,24966
7,DANF,20160127,8,N,20160127032000,24168
8,DANF,20160127,9,N,20160127035000,23687
9,DANF,20160127,10,N,20160127042000,23500
10,DANF,20160127,11,N,20160127044900,24194
11,DANF,20160127,12,N,20160127052000,25488
12,DANF,20160127,13,N,20160127054900,28696
13,DANF,20160127,14,N,20160127061900,32639
14,DANF,20160127,15,N,20160127064900,36610
15,DANF,20160127,16,N,20160127071900,38365
16,DANF,20160127,17,N,20160127074900,39263
17,DANF,20160127,18,N,20160127081900,39500
18,DANF,20160127,19,N,20160127081900,40090
19,DANF,20160127,20,N,20160127091900,40200
20,DANF,20160127,21,N,20160127094900,40190
21,DANF,20160127,22,N,20160127101900,40428
22,DANF,20160127,23,N,20160127104800,40504
23,DANF,20160127,24,N,20160127111900,40375
24,DANF,20160127,25,N,20160127115300,40687
25,DANF,20160127,26,N,20160127122300,40700
26,DANF,20160127,27,N,20160127125300,40564
27,DANF,20160127,28,N,20160127132300,40460
28,DANF,20160127,29,N,20160127135300,40531
29,DANF,20160127,30,N,20160127142200,40256
30,DANF,20160127,31,N,20160127145200,40200
31,DANF,20160127,32,N,20160127152200,41151
32,DANF,20160127,33,N,20160127155200,42626
33,DANF,20160127,34,N,20160127162200,44414
34,DANF,20160127,35,N,20160127165200,46707
35,DANF,20160127,36,N,20160127172400,47600
36,DANF,20160127,37,N,20160127175200,47230
37,DANF,20160127,38,N,20160127182200,46461
38,DANF,20160127,39,N,20160127185200,44518
39,DANF,20160127,40,N,20160127192100,42800
40,DANF,20160127,41,N,20160127195100,41181
41,DANF,20160127,42,N,20160127202100,39000
42,DANF,20160127,43,N,20160127205100,37185
43,DANF,20160127,44,N,20160127212100,34843
44,DANF,20160127,45,N,20160127215100,32858
45,DANF,20160127,46,N,20160127222100,30991
46,DANF,20160127,47,N,20160127225100,28867
47,DANF,20160127,48,N,20160127232100,27500
0,DANF,20160128,1,N,20160127235100,27800
1,DANF,20160128,2,N,20160128002100,28100
2,DANF,20160128,3,N,20160128005000,28020
3,DANF,20160128,4,N,20160128012000,27555
4,DANF,20160128,5,N,20160128015000,27004
5,DANF,20160128,6,N,20160128022000,26973
6,DANF,20160128,7,N,20160128025000,26663
7,DANF,20160128,8,N,20160128032000,26048
8,DANF,20160128,9,N,20160128035000,25700
9,DANF,20160128,10,N,20160128042000,26000
10,DANF,20160128,11,N,20160128045200,26697
11,DANF,20160128,12,N,20160128052000,28061
12,DANF,20160128,13,N,20160128054900,31433
13,DANF,20160128,14,N,20160128061900,34957
14,DANF,20160128,15,N,20160128064900,39158
15,DANF,20160128,16,N,20160128071900,40920
16,DANF,20160128,17,N,20160128074900,41900
17,DANF,20160128,18,N,20160128081900,41546
18,DANF,20160128,19,N,20160128081900,41700
19,DANF,20160128,20,N,20160128091900,41639
20,DANF,20160128,21,N,20160128094900,41368
21,DANF,20160128,22,N,20160128101900,41000
22,DANF,20160128,23,N,20160128104900,40917
23,DANF,20160128,24,N,20160128111900,40848
24,DANF,20160128,25,N,20160128115300,40817
25,DANF,20160128,26,N,20160128122300,40584
26,DANF,20160128,27,N,20160128125200,37349
27,DANF,20160128,28,N,20160128132400,37145
28,DANF,20160128,29,N,20160128135300,37194
29,DANF,20160128,30,N,20160128142300,37015
30,DANF,20160128,31,N,20160128145300,36800
31,DANF,20160128,32,N,20160128152400,38340
32,DANF,20160128,33,N,20160128155300,40318
33,DANF,20160128,34,N,20160128162300,42608
34,DANF,20160128,35,N,20160128165300,45671
35,DANF,20160128,36,N,20160128172300,47200
36,DANF,20160128,37,N,20160128175200,46889
37,DANF,20160128,38,N,20160128182100,46157
38,DANF,20160128,39,N,20160128185200,45380
39,DANF,20160128,40,N,20160128192100,44083
40,DANF,20160128,41,N,20160128195100,42584
41,DANF,20160128,42,N,20160128202100,40600
42,DANF,20160128,43,N,20160128205200,38485
43,DANF,20160128,44,N,20160128212200,35366
44,DANF,20160128,45,N,20160128215100,33175
45,DANF,20160128,46,N,20160128222200,31145
46,DANF,20160128,47,N,20160128225100,29150
47,DANF,20160128,48,N,20160128232200,27800
0,DANF,20160129,1,N,20160128235100,27100
1,DANF,20160129,2,N,20160129002100,27200
2,DANF,20160129,3,N,20160129005100,26850
3,DANF,20160129,4,N,20160129012100,26196
4,DANF,20160129,5,N,20160129015100,25747
5,DANF,20160129,6,N,20160129022000,25695
6,DANF,20160129,7,N,20160129025100,25025
7,DANF,20160129,8,N,20160129032100,24371
8,DANF,20160129,9,N,20160129035000,24016
9,DANF,20160129,10,N,20160129042100,23900
10,DANF,20160129,11,N,20160129045000,24554
11,DANF,20160129,12,N,20160129052000,25836
12,DANF,20160129,13,N,20160129054900,28709
13,DANF,20160129,14,N,20160129061900,31895
14,DANF,20160129,15,N,20160129064900,35809
15,DANF,20160129,16,N,20160129072000,37943
16,DANF,20160129,17,N,20160129074900,38922
17,DANF,20160129,18,N,20160129081900,39400
18,DANF,20160129,19,N,20160129081900,39967
19,DANF,20160129,20,N,20160129091900,40100
20,DANF,20160129,21,N,20160129095000,39984
21,DANF,20160129,22,N,20160129101900,39800
22,DANF,20160129,23,N,20160129104800,39611
23,DANF,20160129,24,N,20160129111900,39479
24,DANF,20160129,25,N,20160129115300,39201
25,DANF,20160129,26,N,20160129122300,38642
26,DANF,20160129,27,N,20160129125300,38255
27,DANF,20160129,28,N,20160129132300,37940
28,DANF,20160129,29,N,20160129135300,38010
29,DANF,20160129,30,N,20160129142400,37854
30,DANF,20160129,31,N,20160129145300,37800
31,DANF,20160129,32,N,20160129152300,38482
32,DANF,20160129,33,N,20160129155300,39725
33,DANF,20160129,34,N,20160129162300,41684
34,DANF,20160129,35,N,20160129165300,44562
35,DANF,20160129,36,N,20160129172200,45300
36,DANF,20160129,37,N,20160129175200,44647
37,DANF,20160129,38,N,20160129182200,43623
38,DANF,20160129,39,N,20160129185200,42244
39,DANF,20160129,40,N,20160129192100,40506
40,DANF,20160129,41,N,20160129195200,38919
41,DANF,20160129,42,N,20160129202100,37300
42,DANF,20160129,43,N,20160129205200,35392
43,DANF,20160129,44,N,20160129212200,33410
44,DANF,20160129,45,N,20160129215200,31492
45,DANF,20160129,46,N,20160129222200,29765
46,DANF,20160129,47,N,20160129225300,27815
47,DANF,20160129,48,N,20160129232200,26500
0,DANF,20160130,1,N,20160129235200,26000
1,DANF,20160130,2,N,20160130002100,26200
2,DANF,20160130,3,N,20160130005100,25898
3,DANF,20160130,4,N,20160130012100,25018
4,DANF,20160130,5,N,20160130015200,24287
5,DANF,20160130,6,N,20160130022100,24108
6,DANF,20160130,7,N,20160130025000,23618
7,DANF,20160130,8,N,20160130032000,23107
8,DANF,20160130,9,N,20160130035100,22800
9,DANF,20160130,10,N,20160130042000,23089
10,DANF,20160130,11,N,20160130045200,23528
11,DANF,20160130,12,N,20160130052000,24228
12,DANF,20160130,13,N,20160130055000,25836
13,DANF,20160130,14,N,20160130062000,27101
14,DANF,20160130,15,N,20160130064900,28611
15,DANF,20160130,16,N,20160130072000,29882
16,DANF,20160130,17,N,20160130074900,31717
17,DANF,20160130,18,N,20160130081900,33400
18,DANF,20160130,19,N,20160130081900,34605
19,DANF,20160130,20,N,20160130091900,35153
20,DANF,20160130,21,N,20160130094900,35400
21,DANF,20160130,22,N,20160130101900,34900
22,DANF,20160130,23,N,20160130104900,34714
23,DANF,20160130,24,N,20160130111900,34707
24,DANF,20160130,25,N,20160130115300,34780
25,DANF,20160130,26,N,20160130122300,34456
26,DANF,20160130,27,N,20160130125300,33967
27,DANF,20160130,28,N,20160130132300,32388
28,DANF,20160130,29,N,20160130135300,31700
29,DANF,20160130,30,N,20160130142200,32260
30,DANF,20160130,31,N,20160130145200,33459
31,DANF,20160130,32,N,20160130152300,34322
32,DANF,20160130,33,N,20160130155200,36027
33,DANF,20160130,34,N,20160130162200,38904
34,DANF,20160130,35,N,20160130165200,41468
35,DANF,20160130,36,N,20160130172300,42200
36,DANF,20160130,37,N,20160130175200,41691
37,DANF,20160130,38,N,20160130182200,40521
38,DANF,20160130,39,N,20160130185100,39418
39,DANF,20160130,40,N,20160130192200,37968
40,DANF,20160130,41,N,20160130195200,36601
41,DANF,20160130,42,N,20160130202100,35100
42,DANF,20160130,43,N,20160130205200,33688
43,DANF,20160130,44,N,20160130212100,32248
44,DANF,20160130,45,N,20160130215100,30740
45,DANF,20160130,46,N,20160130222100,29553
46,DANF,20160130,47,N,20160130225200,28190
47,DANF,20160130,48,N,20160130232100,27300
0,DANF,20160131,1,N,20160130235200,26900
1,DANF,20160131,2,N,20160131002100,27100
2,DANF,20160131,3,N,20160131005100,26970
3,DANF,20160131,4,N,20160131012000,26051
4,DANF,20160131,5,N,20160131015100,25424
5,DANF,20160131,6,N,20160131022000,25179
6,DANF,20160131,7,N,20160131025100,24528
7,DANF,20160131,8,N,20160131032000,23990
8,DANF,20160131,9,N,20160131035000,23582
9,DANF,20160131,10,N,20160131042000,23249
10,DANF,20160131,11,N,20160131045000,23200
11,DANF,20160131,12,N,20160131052000,23215
12,DANF,20160131,13,N,20160131054900,24130
13,DANF,20160131,14,N,20160131061900,24885
14,DANF,20160131,15,N,20160131064900,26048
15,DANF,20160131,16,N,20160131071900,26820
16,DANF,20160131,17,N,20160131074900,28775
17,DANF,20160131,18,N,20160131081900,31000
18,DANF,20160131,19,N,20160131081900,32932
19,DANF,20160131,20,N,20160131091900,34231
20,DANF,20160131,21,N,20160131094900,35300
21,DANF,20160131,22,N,20160131101900,36015
22,DANF,20160131,23,N,20160131104900,36562
23,DANF,20160131,24,N,20160131111900,37465
24,DANF,20160131,25,N,20160131115300,37800
25,DANF,20160131,26,N,20160131122300,37859
26,DANF,20160131,27,N,20160131125300,37741
27,DANF,20160131,28,N,20160131132300,37472
28,DANF,20160131,29,N,20160131135300,37377
29,DANF,20160131,30,N,20160131142300,37318
30,DANF,20160131,31,N,20160131145200,37300
31,DANF,20160131,32,N,20160131152300,37848
32,DANF,20160131,33,N,20160131155200,39096
33,DANF,20160131,34,N,20160131162200,41646
34,DANF,20160131,35,N,20160131165300,43200
35,DANF,20160131,36,N,20160131172200,43059
36,DANF,20160131,37,N,20160131175300,42474
37,DANF,20160131,38,N,20160131182200,41502
38,DANF,20160131,39,N,20160131185200,40206
39,DANF,20160131,40,N,20160131192200,38858
40,DANF,20160131,41,N,20160131195200,37760
41,DANF,20160131,42,N,20160131202100,36200
42,DANF,20160131,43,N,20160131205100,34837
43,DANF,20160131,44,N,20160131212100,32748
44,DANF,20160131,45,N,20160131215100,30956
45,DANF,20160131,46,N,20160131222100,29124
46,DANF,20160131,47,N,20160131225100,27150
47,DANF,20160131,48,N,20160131232200,25900
0,DANF,20160201,1,N,20160131235200,25500
1,DANF,20160201,2,N,20160201002100,25900
2,DANF,20160201,3,N,20160201005100,24663
3,DANF,20160201,4,N,20160201012000,24166
4,DANF,20160201,5,N,20160201015100,23853
5,DANF,20160201,6,N,20160201022000,23795
6,DANF,20160201,7,N,20160201025000,23448
7,DANF,20160201,8,N,20160201032000,23078
8,DANF,20160201,9,N,20160201035000,23000
9,DANF,20160201,10,N,20160201042000,23034
10,DANF,20160201,11,N,20160201045000,23695
11,DANF,20160201,12,N,20160201051900,24903
12,DANF,20160201,13,N,20160201055000,28326
13,DANF,20160201,14,N,20160201061900,31647
14,DANF,20160201,15,N,20160201065000,35845
15,DANF,20160201,16,N,20160201071900,37824
16,DANF,20160201,17,N,20160201074900,38289
17,DANF,20160201,18,N,20160201081900,38500
18,DANF,20160201,19,N,20160201081900,39700
19,DANF,20160201,20,N,20160201091900,39589
20,DANF,20160201,21,N,20160201094900,39513
21,DANF,20160201,22,N,20160201101900,39449
22,DANF,20160201,23,N,20160201104900,39486
23,DANF,20160201,24,N,20160201111800,39553
24,DANF,20160201,25,N,20160201115300,39800
25,DANF,20160201,26,N,20160201122300,39093
26,DANF,20160201,27,N,20160201125300,38643
27,DANF,20160201,28,N,20160201132300,38300
28,DANF,20160201,29,N,20160201135300,38342
29,DANF,20160201,30,N,20160201142300,38338
30,DANF,20160201,31,N,20160201145200,38414
31,DANF,20160201,32,N,20160201152500,39472
32,DANF,20160201,33,N,20160201155400,40974
33,DANF,20160201,34,N,20160201162300,43307
34,DANF,20160201,35,N,20160201165200,45651
35,DANF,20160201,36,N,20160201172300,45700
36,DANF,20160201,37,N,20160201175200,45107
37,DANF,20160201,38,N,20160201182200,44187
38,DANF,20160201,39,N,20160201185200,42795
39,DANF,20160201,40,N,20160201192100,41431
40,DANF,20160201,41,N,20160201195100,40000
41,DANF,20160201,42,N,20160201202100,38300
42,DANF,20160201,43,N,20160201205100,36677
43,DANF,20160201,44,N,20160201212100,34486
44,DANF,20160201,45,N,20160201215100,32330
45,DANF,20160201,46,N,20160201222100,30269
46,DANF,20160201,47,N,20160201225100,28072
47,DANF,20160201,48,N,20160201232100,26800
0,DANF,20160202,1,N,20160201235100,26800
1,DANF,20160202,2,N,20160202002100,27100
2,DANF,20160202,3,N,20160202005000,26947
3,DANF,20160202,4,N,20160202012000,26488
4,DANF,20160202,5,N,20160202015100,25915
5,DANF,20160202,6,N,20160202022000,25842
6,DANF,20160202,7,N,20160202025000,25503
7,DANF,20160202,8,N,20160202032000,24874
8,DANF,20160202,9,N,20160202035000,24500
9,DANF,20160202,10,N,20160202041900,24790
10,DANF,20160202,11,N,20160202044900,25458
11,DANF,20160202,12,N,20160202052000,26345
12,DANF,20160202,13,N,20160202054900,29567
13,DANF,20160202,14,N,20160202061900,32943
14,DANF,20160202,15,N,20160202064900,36970
15,DANF,20160202,16,N,20160202071900,38743
16,DANF,20160202,17,N,20160202074900,39700
17,DANF,20160202,18,N,20160202081900,39260
18,DANF,20160202,19,N,20160202081900,39300
19,DANF,20160202,20,N,20160202091900,39196
20,DANF,20160202,21,N,20160202094900,39145
21,DANF,20160202,22,N,20160202125800,38100
22,DANF,20160202,23,N,20160202125800,37993
23,DANF,20160202,24,N,20160202125800,37899
24,DANF,20160202,25,N,20160202125800,37841
25,DANF,20160202,26,N,20160202125800,37595
26,DANF,20160202,27,N,20160202125800,37285
27,DANF,20160202,28,N,20160202132200,37147
28,DANF,20160202,29,N,20160202135200,37262
29,DANF,20160202,30,N,20160202142200,37149
30,DANF,20160202,31,N,20160202145200,37000
31,DANF,20160202,32,N,20160202152200,38292
32,DANF,20160202,33,N,20160202155200,40009
33,DANF,20160202,34,N,20160202162100,42019
34,DANF,20160202,35,N,20160202165200,44769
35,DANF,20160202,36,N,20160202172100,46000
36,DANF,20160202,37,N,20160202175100,45838
37,DANF,20160202,38,N,20160202182100,45261
38,DANF,20160202,39,N,20160202185100,44635
39,DANF,20160202,40,N,20160202192100,43492
40,DANF,20160202,41,N,20160202195100,41939
41,DANF,20160202,42,N,20160202202100,39900
42,DANF,20160202,43,N,20160202205100,37885
43,DANF,20160202,44,N,20160202212100,35564
44,DANF,20160202,45,N,20160202215100,33255
45,DANF,20160202,46,N,20160202222100,31120
46,DANF,20160202,47,N,20160202225100,29033
47,DANF,20160202,48,N,20160202232100,27600
0,DANF,20160203,1,N,20160202235000,26900
1,DANF,20160203,2,N,20160203002000,28200
2,DANF,20160203,3,N,20160203005000,28028
3,DANF,20160203,4,N,20160203012000,27473
4,DANF,20160203,5,N,20160203015000,26835
5,DANF,20160203,6,N,20160203022000,26715
6,DANF,20160203,7,N,20160203025000,26321
7,DANF,20160203,8,N,20160203031900,25628
8,DANF,20160203,9,N,20160203034900,25200
9,DANF,20160203,10,N,20160203041900,25504
10,DANF,20160203,11,N,20160203044900,26196
11,DANF,20160203,12,N,20160203051900,27493
12,DANF,20160203,13,N,20160203054900,31101
13,DANF,20160203,14,N,20160203061900,34596
14,DANF,20160203,15,N,20160203064900,38765
15,DANF,20160203,16,N,20160203071900,40561
16,DANF,20160203,17,N,20160203074900,41500
17,DANF,20160203,18,N,20160203081900,41198
18,DANF,20160203,19,N,20160203081900,41400
19,DANF,20160203,20,N,20160203091900,41362
